usuario,sexo,publicacion
macq_mujer_2,mujer,"""💼 Con mucho gusto participé en la toma de protesta del Colegio Estatal de Notarios de Guanajuato, renovando la confianza en un notariado comprometido, cercano y a la altura de su gente."""
macq_mujer_2,mujer,"""Las niñas y niños son lo más bonito que tiene Guanajuato y queremos que crezcan sanos, fuertes y felices. Desde el Gobierno de la Gente y sumando esfuerzos con el Gobierno de México arrancamos la 𝑺𝒖𝒑𝒆𝒓𝑳𝒊𝒈𝒂 𝒅𝒆 𝒍𝒂 𝑺𝒂𝒍𝒖𝒅, 𝑽𝒊𝒗𝒆 𝒔𝒂𝒍𝒖𝒅𝒂𝒃𝒍𝒆, 𝒗𝒊𝒗𝒆 𝒇𝒆𝒍𝒊𝒛, una estrategia que atenderá a las niñas y niños de primaria para cuidar su salud bucal, visual, peso y talla, y sobre todo activarlos y generar buenos hábitos en las escuelas. ❤️🙌🏻"""
macq_mujer_2,mujer,"""Siempre es un buen día para alcanzar todo lo que nos propongamos, con trabajo, con compromiso y con toda la actitud positiva. 💙🙌🏼"""
macq_mujer_2,mujer,"""Las mujeres de Guanajuato no están solas. 💟Daremos un paso firme con la creación de la Secretaría de las Mujeres, para garantizar una atención más cercana, eficaz y accesible."""
macq_mujer_2,mujer,"""Cuando se hacen las cosas de corazón, cada esfuerzo se convierte en una obra maestra. ¡Sigamos dándolo todo! Bonito miércoles, mi gente 🩷💙🤍"""
dehl_hombre_1,hombre,"Ah caray, algo pasa con mi Romita, Guanajuato"
dehl_hombre_1,hombre,No quemes a la gente a lo wey
dehl_hombre_1,hombre,Cómo que Ferrari
dehl_hombre_1,hombre,Ni empiecen con su GPI...
dehl_hombre_1,hombre,Mis botas vaqueras ya an de pensar que me volví otaku
dehl_hombre_1,hombre,Mis vecinos: de seguro ya ha de andar pisteando.
dehl_hombre_1,hombre,-Cuando llegamos  al baile y el sonido nos manda saludos  con solo vernos a mi y a mi comp
dehl_hombre_1,hombre,"Botanas Rosy Te ofrece ricos Dorilocos a domicilio, para que disfrutes sin salir de casa, de igual manera estamos los fines de semana enfrente de la farmacia similares de la zona centro, cercas de la Rangel Boots Bien preparados y ricos, estamos a tus órdenes"
dehl_hombre_1,hombre,Esas miradas en el gym serán por cuerpazo o porque hago los ejercicios mal.
dehl_hombre_1,hombre,"Para arreglar el motor debes entender el motor, sentir el motor, ser el motor."
dehl_hombre_1,hombre,Yo dándolo todo en el gym:
dehl_hombre_1,hombre,"Temprano desde activo , porq chivo que no ladra se lo lleva la corriente"
dehl_hombre_1,hombre,Cuenta como zoofilia enamorarse de una hija de toda su perra madre?
dehl_hombre_1,hombre,Tal vez el amor es para los pendejos y como uno es verga no entramos en ese combo
dehl_hombre_1,hombre,"miércoles, sin varo, no dormí, sin mensaje de buenos días... la vida es bella"
dehl_hombre_1,hombre,Ya quiero q sea de noche pa volver a dormirme
dehl_hombre_1,hombre,"Ya fíjense en los sentimientos, está bien pesada la rutina de pierna"
dehl_hombre_1,hombre,jamás te fíes de los q decían “no he estudiado nada” y después sacaban un 9
dehl_hombre_1,hombre,"Cuál desinterés, estaba en el gym pa que comas rico."
dehl_hombre_1,hombre,Ven y bailemos toda la noche
dehl_hombre_1,hombre,"Al menos Don Omar le dijo a Romeo que salió con su mujer, acá la banda ni avisa."
dehl_hombre_1,hombre,Imagínate que estés hablando de mi y yo en el gym levantando más de lo que pesas.
dehl_hombre_1,hombre,Tener mi titulo universitario y darle todo a mi señora madre es mi sueño anhelado.
dehl_hombre_1,hombre,"Me espantas al ganado y no te metes al corral, q onda"
dehl_hombre_1,hombre,India cogerse tres tribus completas y ahora busca indio que la valore.
dehl_hombre_1,hombre,"Me pidió tiempo y distancia. Ah, quiere calcular la velocidad."
dehl_hombre_1,hombre,"Pides vatos de 1,80 y tú ex era un pendejillo de 1,63, alivianate wey."
dehl_hombre_1,hombre,Que ganas de estar saliendo del cine sin saber que hora es y que esté lloviendo
dehl_hombre_1,hombre,Como quisiera ser un morro de primaria despreocupado manchado de chamoy
dehl_hombre_1,hombre,"Yo no se porque estudio , si nadie me dice ""como te fue en la U mi amor"""
rafc_hombre_2,hombre,El plan perfecto:
rafc_hombre_2,hombre,Yo imaginando como me voy a d3t0nar a mi ruka cuando la vea
rafc_hombre_2,hombre,El Foráneo leyendo los mensajes del grupo de WhatsApp de la familia:
rafc_hombre_2,hombre,Yo cuando recién egrese
rafc_hombre_2,hombre,El dui
rafc_hombre_2,hombre,soy mencho wey
rafc_hombre_2,hombre,Jajajajaja ps si
rafc_hombre_2,hombre,#GuanajuatoCapital  al estilo Ghibli 🤩 ❤️
rafc_hombre_2,hombre,Algo pasa esta noche en mi Irapuato 🤭🍓🫶
rafc_hombre_2,hombre,Mi papá cuando mi mamá le dice que me regañe por mis calificaciones
rafc_hombre_2,hombre,¡FERRAAAAAAAAAAN! 🦈
rafc_hombre_2,hombre,Por si se me atraviesa una nalgu¡ta 🍑💉
rafc_hombre_2,hombre,Mi familia viendo que no era cansancio:
rafc_hombre_2,hombre,"Tal vez no sepa lo que haga, pero  luzco genial haciéndolo:"
rafc_hombre_2,hombre,"""Déjame escribirle otra vez, a lo mejor no se dio cuenta de mi mensaje"""
rafc_hombre_2,hombre,Y vos ahí desperdiciando la proteína 🤡🤡🤡
rafc_hombre_2,hombre,Cuando el profe empieza a apagar las luces del salón y enciende el proyector
rafc_hombre_2,hombre,Cuando la q me cae mal por fin me empuja :
rafc_hombre_2,hombre,"Regálale flores eternas a tu bestie, tu crush, tu hermano, ¡quién sea! 💐 Tú elige la dedicatoria."
rafc_hombre_2,hombre,Yo viendo mi auto estacionado:
rafc_hombre_2,hombre,Mejores momentos que ocurrio todo este mes de Marzo
rafc_hombre_2,hombre,Mi lógica:
rafc_hombre_2,hombre,¿Cuál será tu nueva aventura favorita en el Disneyland Resort?
rafc_hombre_2,hombre,"Hechos con la leche #1 de México y fruta natural, Yoghurt Lala®. ¿Ya lo probaste?"
rafc_hombre_2,hombre,q ganotas
rafc_hombre_2,hombre,"-Y recuerden amigos, para que hacer hoy, lo que se puede hacer el lunes:"
rafc_hombre_2,hombre,Si no me sale normal menos así compa
rafc_hombre_2,hombre,Mejor hubiera pagado el boleto
rafc_hombre_2,hombre,"Somos mis 4 horas de sueño y yo, contra el mundo y sus desafíos."
orrz_hombre_2,hombre,"A lo mejor en mi otra vida fui lunes, y por eso nadie me quiere"
orrz_hombre_2,hombre,No sean así... 🐐
orrz_hombre_2,hombre,"Y como último acto de amor, le vendí tu alma al diablo 😞"
orrz_hombre_2,hombre,q fea palabra es migajero !! call me amante del amor en sus más mínimas expresiones
orrz_hombre_2,hombre,"Si no me arrastré más, fue por falta de suelo"
orrz_hombre_2,hombre,ha de estar rarísimo ser camarón y q se te vea la rayita de caca en la espalda pq de seguro tus amigos camarones te dirían: weyyy ya ve a cagar nmms
orrz_hombre_2,hombre,"quien regala perrito, busco macho"
orrz_hombre_2,hombre,Buenos días estrellitas. La tierra les dice huev0s.
orrz_hombre_2,hombre,Busco lovebombing para Marzo
orrz_hombre_2,hombre,Ustedes creen que yo algún día tenga relaciones sexuales sean sinseros
orrz_hombre_2,hombre,"""por fin me abro a contar algo"""
orrz_hombre_2,hombre,El treinton pidiendo su romance adolescente
orrz_hombre_2,hombre,"Tirenme rollo, devolada te presumo y me ilusiono"
orrz_hombre_2,hombre,namas se nubla y me pongo bien cachorra😞
orrz_hombre_2,hombre,Yo en la escuela
orrz_hombre_2,hombre,Yo aún esperando mi desayuno sorpresa desde el 14
orrz_hombre_2,hombre,me mama el concepto mexa en el que el pirata de culiacán es una especie de Caronte moderno que cruza las almas al otro lado en su troca
orrz_hombre_2,hombre,Lo que faltaba...
orrz_hombre_2,hombre,"HOLA FANS, YA SOMOS MÁS DE 2 REACCIONES POR MEME, SÍ LLEGAMOS A 8 ME ENCUERO."
orrz_hombre_2,hombre,Ni me topen el 14 porque saludo de puro beso en boca
orrz_hombre_2,hombre,"Si quiero ir con una vidente, tengo que sacar cita o ella ya sabe que voy a ir?"
orrz_hombre_2,hombre,Cómo se siente salir del baño después de un intento de mierda fallido
orrz_hombre_2,hombre,*Mi crush reacciona por error a mi historia*
orrz_hombre_2,hombre,Yo tratando de estar siempre en tendencia:
orrz_hombre_2,hombre,"ustedes creen q de aquí a san valentín me encuentre un liguesillo, sean sinceros"
orrz_hombre_2,hombre,traigo un antojo insaciable de pito...piso***
orrz_hombre_2,hombre,"Después de que su esposo es brutalmente asesinxdo frente a ella, una mujer usa magia que no entiende para construir un hogar, someter a un pueblo entero y vivir una vida perfecta con su familia superpoderosa, aunque esto signifique ocultar cosas a su familia para conservarlos."
orrz_hombre_2,hombre,De que me sirve ser bien caliente si ni cjo 😔
orrz_hombre_2,hombre,No me hago más Pndjo porq no me alcanza el día.
orrz_hombre_2,hombre,Yo en la chamba hidratándome porque tengo la boca seca de tanto estar critique y critique
jlgc_mujer_1,mujer,Apoco creíste que tus clases de Taekwondo le ganarian a mi machete....
jlgc_mujer_1,mujer,Diseño de ambientes de aprendizaje
jlgc_mujer_1,mujer,Mi autoexigencia cuando logro algo:
jlgc_mujer_1,mujer,"Yo llegando a casa bien cansado de tanto decir: ¡A ver, niños!"
jlgc_mujer_1,mujer,El profe: “necesito que se esfuercen más” Yo con la boca de lado por el estrés:
jlgc_mujer_1,mujer,"Chismosa tú, mija. Yo necesito conocer el contexto de mis alumnos para codiseñar."
jlgc_mujer_1,mujer,"Y ahora, un clásico."
jlgc_mujer_1,mujer,Cuando estoy en CTE y según estoy tomando apuntes:
jlgc_mujer_1,mujer,Yo con la maestra que se sabe todos los chismes:
jlgc_mujer_1,mujer,Ya es 24 de febrero y mi novio no me pidió ser su bandera de México 😭
jlgc_mujer_1,mujer,Mejor hubiera estudiado pa profe. Esos puro pistear y vacacionar
jlgc_mujer_1,mujer,Cuando los de Abasolo Y Huanímaro van a Irapuato
jlgc_mujer_1,mujer,Yo viendo cómo me está dejando la docencia:
jlgc_mujer_1,mujer,Yo con mi racha de 123
jlgc_mujer_1,mujer,"Cuando estoy en la tienda y alguien grita ""Maeta"""
jlgc_mujer_1,mujer,Yo después de 2 horas de clases y 4 de cotorreo:
jlgc_mujer_1,mujer,Yo buscando que significa aranceles:
jlgc_mujer_1,mujer,El respeto al elote ajeno es la paz
jlgc_mujer_1,mujer,así siento que me ve mi papá:
jlgc_mujer_1,mujer,Si te mueves te quita el marido
jlgc_mujer_1,mujer,Le cuento un secreto a mi papá* Mi papá al otro dia:
jlgc_mujer_1,mujer,Cuando te toca en el equipo de los que sobraron
jlgc_mujer_1,mujer,Yo el 2 de enero:
jlgc_mujer_1,mujer,Quien hizo esto? Jajja
jlgc_mujer_1,mujer,Mi novio: quieres que te lo compre? Yo:
jlgc_mujer_1,mujer,Se lució este chófer con su maqueta de Silao 🫶🏻
jlgc_mujer_1,mujer,Inviten a las posadas 🪅
jlgc_mujer_1,mujer,Mis compas y yo graduándonos con 6
jlgc_mujer_1,mujer,Mi viejo y yo el 24
jlgc_mujer_1,mujer,Bendecida!!!
macq_mujer_1,mujer,Estamos preparados y avanzamos para fortalecer la econom�a nacional; el Plan M�xico es la respuesta frente a medidas arancelarias de Estados Unidos. Todos los esfuerzos est�n encaminados hacia el beneficio de nuestro pa�s.
macq_mujer_1,mujer,Anunciamos la modernizaci�n de luminarias para este municipio y evaluaremos la terminaci�n de la aduana. En la Cuarta Transformaci�n hay dos intereses que est�n por encima de todo: el inter�s del pueblo y el inter�s de la naci�n.
macq_mujer_1,mujer,"""Hay cinco principios que nos gu�an en la relaci�n con cualquier pa�s y, en especial, con Estados Unidos. Los tenemos claros siempre.  1. Responsabilidad compartida. 2. ?Confianza mutua. 3. ?Respeto a la soberan�a. 4. Cooperaci�n sin subordinaci�n. 5. ?Respeto a M�xico, a las y los mexicanos."""
macq_mujer_1,mujer,"""supervisamos la obra del Hospital General Regional No. 23, del Instituto Mexicano del Seguro Social. Cumplimos el compromiso de dar continuidad a esta obra; la primera fase se terminar� en tiempo."""
macq_mujer_1,mujer,"""Tenemos principios que gu�an la relaci�n con Estados Unidos: responsabilidad compartida, confianza mutua, respeto a la soberan�a, cooperaci�n sin subordinaci�n y respeto a M�xico, as� como a las y los mexicanos. El pueblo unido jam�s ser� vencido."""
macq_mujer_1,mujer,"""Recibimos en Palacio Nacional a la secretaria del Departamento de Seguridad Nacional de Estados Unidos, Kristi Noem, con quien tuvimos una provechosa reuni�n para beneficio de M�xico y Estados Unidos. Nuestros pa�ses mantienen buena relaci�n en el marco de respeto a las soberan�as."""
macq_mujer_1,mujer,Ingenieros militares construir�n siete hospitales del IMSS para beneficio de 2.9 millones de personas. Garantizamos atenci�n m�dica a todas y todos los mexicanos; vamos hacia un sistema unificado de salud.
macq_mujer_1,mujer,"""Enviamos reformas que fortalecen la prevenci�n e investigaci�n en casos de desapariciones. Tambi�n presentamos el Programa Nacional de Tecnificaci�n de Riego, que mejora el uso del agua e incrementa la productividad en el campo."""
macq_mujer_1,mujer,Queremos que todos los estudiantes que salen de secundaria entren directo a bachillerato en sus propias comunidades. Por eso ampliamos la matr�cula en todo el pa�s; es una de las acciones m�s importantes en educaci�n.
macq_mujer_1,mujer,"""Iniciamos acciones para ofrecer m�s de 38 mil nuevos espacios en educaci�n media superior. Fortalecemos este nivel con la construcci�n, ampliaci�n y conversi�n de planteles, as� como la mejora de instalaciones desde La Escuela es Nuestra. """
macq_mujer_1,mujer,"""El homicidio doloso contin�a a la baja. En seis meses de gobierno baj� 22.4 por ciento, de acuerdo con cifras preliminares. Hoy se registran 19 homicidios diarios menos que en septiembre de 2024. Es un esfuerzo muy importante de la Estrategia Nacional de Seguridad."""
